,trade_date,ts_code,pre_close,up_limit,down_limit
2797,20191009,501186.SH,,1.14,0.93
2798,20191009,501188.SH,,1.15,0.94
2799,20191009,501189.SH,,1.12,0.91
2800,20191009,501300.SH,,1.18,0.97
2801,20191009,501301.SH,,1.25,1.02
2802,20191009,501302.SH,,1.17,0.96
2803,20191009,501303.SH,,0.93,0.76
2804,20191009,501305.SH,,0.94,0.77
2805,20191009,501306.SH,,0.93,0.76
2806,20191009,501307.SH,,1.0,0.82
2807,20191009,501309.SH,,1.07,0.87
2808,20191009,501310.SH,,1.06,0.87
2809,20191009,501311.SH,,1.07,0.88
2810,20191009,502000.SH,,1.02,0.83
2811,20191009,502001.SH,,1.12,0.92
2812,20191009,502002.SH,,1.18,0.96
2813,20191009,502003.SH,,1.33,1.09
2814,20191009,502004.SH,,1.09,0.89
2815,20191009,502005.SH,,1.57,1.28
2816,20191009,502006.SH,,1.09,0.89
2817,20191009,502007.SH,,1.11,0.91
2818,20191009,502008.SH,,1.08,0.89
2819,20191009,502010.SH,,1.16,0.95
2820,20191009,502011.SH,,1.09,0.89
2821,20191009,502012.SH,,1.22,1.0
2822,20191009,502013.SH,,1.2,0.98
2823,20191009,502014.SH,,1.13,0.92
2824,20191009,502015.SH,,1.29,1.06
2825,20191009,502020.SH,,1.21,0.99
2826,20191009,502021.SH,,1.13,0.93
2827,20191009,502022.SH,,1.31,1.08
2828,20191009,502023.SH,,0.81,0.66
2829,20191009,502024.SH,,1.08,0.89
2830,20191009,502025.SH,,0.56,0.46
2831,20191009,502036.SH,,0.99,0.81
2832,20191009,502037.SH,,1.14,0.93
2833,20191009,502038.SH,,1.0,0.82
2834,20191009,502040.SH,,1.4,1.14
2835,20191009,502041.SH,,1.12,0.92
2836,20191009,502042.SH,,1.65,1.35
2837,20191009,502048.SH,,1.06,0.87
2838,20191009,502049.SH,,1.11,0.91
2839,20191009,502050.SH,,1.01,0.83
2840,20191009,502053.SH,,1.06,0.87
2841,20191009,502054.SH,,1.13,0.93
2842,20191009,502055.SH,,1.0,0.82
2843,20191009,502056.SH,,1.3,1.06
2844,20191009,502057.SH,,1.16,0.95
2845,20191009,502058.SH,,1.39,1.14
2846,20191009,510010.SH,,1.28,1.05
2847,20191009,510020.SH,,3.06,2.51
2848,20191009,510030.SH,,5.76,4.71
2849,20191009,510050.SH,,3.27,2.67
2850,20191009,510060.SH,,2.05,1.68
2851,20191009,510070.SH,,1.91,1.57
2852,20191009,510090.SH,,1.98,1.62
2853,20191009,510100.SH,,1.11,0.91
2854,20191009,510110.SH,,4.14,3.39
2855,20191009,510120.SH,,3.34,2.74
2856,20191009,510130.SH,,4.25,3.48
2857,20191009,510150.SH,,5.77,4.72
2858,20191009,510160.SH,,0.61,0.5
2859,20191009,510170.SH,,1.76,1.44
2860,20191009,510180.SH,,3.85,3.15
2861,20191009,510190.SH,,3.62,2.96
2862,20191009,510210.SH,,4.05,3.32
2863,20191009,510220.SH,,4.33,3.54
2864,20191009,510230.SH,,6.25,5.12
2865,20191009,510260.SH,,1.16,0.95
2866,20191009,510270.SH,,1.24,1.01
2867,20191009,510290.SH,,1.55,1.27
2868,20191009,510300.SH,,4.28,3.51
2869,20191009,510310.SH,,1.87,1.53
2870,20191009,510330.SH,,4.29,3.51
2871,20191009,510350.SH,,4.2,3.44
2872,20191009,510360.SH,,1.39,1.13
2873,20191009,510380.SH,,1.09,0.89
2874,20191009,510390.SH,,4.37,3.58
2875,20191009,510410.SH,,0.66,0.54
2876,20191009,510420.SH,,1.24,1.02
2877,20191009,510430.SH,,1.6,1.31
2878,20191009,510440.SH,,1.72,1.41
2879,20191009,510500.SH,,5.87,4.8
2880,20191009,510510.SH,,1.56,1.27
2881,20191009,510520.SH,,1.36,1.12
2882,20191009,510550.SH,,1.29,1.05
2883,20191009,510560.SH,,1.17,0.96
2884,20191009,510580.SH,,5.51,4.51
2885,20191009,510590.SH,,5.57,4.56
2886,20191009,510600.SH,,3.3,2.7
2887,20191009,510630.SH,,3.22,2.64
2888,20191009,510650.SH,,2.15,1.76
2889,20191009,510660.SH,,2.03,1.66
2890,20191009,510680.SH,,2.65,2.17
2891,20191009,510710.SH,,3.59,2.94
2892,20191009,510800.SH,,1.18,0.96
2893,20191009,510810.SH,,1.0,0.82
2894,20191009,510850.SH,,3.26,2.66
2895,20191009,510880.SH,,3.05,2.5
2896,20191009,510890.SH,,1.11,0.91
2897,20191009,510900.SH,,1.31,1.07
2898,20191009,511010.SH,,130.19,106.52
2899,20191009,511020.SH,,112.2,91.8
2900,20191009,511030.SH,,111.69,91.39
2901,20191009,511220.SH,,106.96,87.52
2902,20191009,511230.SH,,107.8,88.2
2903,20191009,511260.SH,,118.29,96.79
2904,20191009,511270.SH,,112.53,92.07
2905,20191009,511280.SH,,112.75,92.25
2906,20191009,511290.SH,,111.23,91.01
2907,20191009,511310.SH,,114.94,94.04
2908,20191009,511600.SH,,110.0,90.0
2909,20191009,511620.SH,,111.2,90.98
2910,20191009,511650.SH,,110.0,90.0
2911,20191009,511660.SH,,110.0,90.0
2912,20191009,511670.SH,,110.0,90.0
2913,20191009,511690.SH,,110.0,90.0
2914,20191009,511700.SH,,110.0,90.0
2915,20191009,511770.SH,,109.99,89.99
2916,20191009,511800.SH,,110.0,90.0
2917,20191009,511810.SH,,110.0,90.0
2918,20191009,511820.SH,,110.0,90.0
2919,20191009,511830.SH,,110.0,90.0
2920,20191009,511850.SH,,110.0,90.0
2921,20191009,511860.SH,,110.0,90.0
2922,20191009,511880.SH,,112.3,91.89
2923,20191009,511900.SH,,110.0,90.0
2924,20191009,511910.SH,,109.99,90.0
2925,20191009,511920.SH,,110.1,90.08
2926,20191009,511930.SH,,109.99,89.99
2927,20191009,511950.SH,,114.27,93.5
2928,20191009,511960.SH,,110.0,90.0
2929,20191009,511970.SH,,110.05,90.04
2930,20191009,511980.SH,,110.0,90.0
2931,20191009,511990.SH,,110.0,90.0
2932,20191009,512000.SH,,0.98,0.8
2933,20191009,512010.SH,,1.94,1.59
2934,20191009,512040.SH,,1.23,1.0
2935,20191009,512070.SH,,2.45,2.01
2936,20191009,512090.SH,,1.18,0.97
2937,20191009,512100.SH,,0.73,0.6
2938,20191009,512120.SH,,1.65,1.35
2939,20191009,512150.SH,,1.37,1.12
2940,20191009,512160.SH,,1.19,0.98
2941,20191009,512170.SH,,1.32,1.08
2942,20191009,512180.SH,,1.15,0.94
2943,20191009,512190.SH,,1.11,0.91
2944,20191009,512200.SH,,0.94,0.77
2945,20191009,512220.SH,,1.41,1.15
2946,20191009,512260.SH,,1.26,1.03
2947,20191009,512270.SH,,1.08,0.88
2948,20191009,512280.SH,,1.15,0.94
2949,20191009,512290.SH,,1.25,1.02
2950,20191009,512300.SH,,1.23,1.0
2951,20191009,512310.SH,,0.52,0.42
2952,20191009,512330.SH,,0.96,0.78
2953,20191009,512340.SH,,0.78,0.64
2954,20191009,512360.SH,,1.21,0.99
2955,20191009,512380.SH,,1.08,0.88
2956,20191009,512390.SH,,1.16,0.95
2957,20191009,512400.SH,,0.71,0.58
2958,20191009,512480.SH,,1.3,1.06
2959,20191009,512500.SH,,2.73,2.23
2960,20191009,512510.SH,,1.19,0.98
2961,20191009,512520.SH,,1.18,0.96
2962,20191009,512530.SH,,1.08,0.88
2963,20191009,512550.SH,,1.34,1.09
2964,20191009,512560.SH,,0.9,0.74
2965,20191009,512570.SH,,0.98,0.8
2966,20191009,512580.SH,,0.8,0.66
2967,20191009,512590.SH,,1.1,0.9
2968,20191009,512600.SH,,3.22,2.63
2969,20191009,512610.SH,,1.57,1.28
2970,20191009,512640.SH,,2.14,1.75
2971,20191009,512660.SH,,0.83,0.68
2972,20191009,512670.SH,,1.11,0.91
2973,20191009,512680.SH,,0.84,0.69
2974,20191009,512690.SH,,1.24,1.02
2975,20191009,512700.SH,,1.28,1.05
2976,20191009,512710.SH,,1.1,0.9
2977,20191009,512720.SH,,1.18,0.97
2978,20191009,512750.SH,,1.12,0.91
2979,20191009,512760.SH,,1.4,1.14
2980,20191009,512770.SH,,1.16,0.95
2981,20191009,512780.SH,,0.81,0.66
2982,20191009,512790.SH,,1.09,0.89
2983,20191009,512800.SH,,1.18,0.97
2984,20191009,512810.SH,,0.8,0.66
2985,20191009,512820.SH,,1.23,1.01
2986,20191009,512850.SH,,1.16,0.95
2987,20191009,512860.SH,,1.35,1.11
2988,20191009,512870.SH,,1.29,1.05
2989,20191009,512880.SH,,1.03,0.84
2990,20191009,512890.SH,,1.24,1.01
2991,20191009,512900.SH,,1.0,0.82
2992,20191009,512910.SH,,1.15,0.94
2993,20191009,512920.SH,,1.33,1.09
2994,20191009,512930.SH,,1.2,0.98
2995,20191009,512950.SH,,1.08,0.88
2996,20191009,512960.SH,,1.07,0.88
2997,20191009,512980.SH,,0.81,0.67
2998,20191009,512990.SH,,1.28,1.05
2999,20191009,513000.SH,,1.16,0.95
3000,20191009,513030.SH,,1.13,0.92
3001,20191009,513050.SH,,1.33,1.09
3002,20191009,513100.SH,,3.13,2.56
3003,20191009,513500.SH,,2.15,1.76
3004,20191009,513520.SH,,1.16,0.95
3005,20191009,513600.SH,,2.77,2.26
3006,20191009,513660.SH,,2.78,2.28
3007,20191009,513680.SH,,1.03,0.84
3008,20191009,513800.SH,,1.16,0.95
3009,20191009,513880.SH,,1.14,0.93
3010,20191009,513900.SH,,1.05,0.86
3011,20191009,515000.SH,,1.23,1.01
3012,20191009,515300.SH,,1.1,0.9
3013,20191009,515880.SH,,1.1,0.9
3014,20191009,518800.SH,,3.7,3.03
3015,20191009,518880.SH,,3.73,3.05
3016,20191009,600000.SH,11.9,13.09,10.71
3017,20191009,600004.SH,22.96,25.26,20.66
3018,20191009,600006.SH,4.49,4.94,4.04
3019,20191009,600007.SH,16.29,17.92,14.66
3020,20191009,600008.SH,3.36,3.7,3.02
3021,20191009,600009.SH,77.78,85.56,70.0
3022,20191009,600010.SH,1.47,1.62,1.32
3023,20191009,600011.SH,5.82,6.4,5.24
3024,20191009,600012.SH,5.44,5.98,4.9
3025,20191009,600015.SH,7.44,8.18,6.7
3026,20191009,600016.SH,6.08,6.69,5.47
3027,20191009,600017.SH,2.95,3.25,2.66
3028,20191009,600018.SH,5.7,6.27,5.13
3029,20191009,600019.SH,5.9,6.49,5.31
3030,20191009,600020.SH,4.11,4.52,3.7
3031,20191009,600021.SH,7.93,8.72,7.14
3032,20191009,600022.SH,1.48,1.63,1.33
3033,20191009,600023.SH,3.89,4.28,3.5
3034,20191009,600025.SH,4.27,4.7,3.84
3035,20191009,600026.SH,6.05,6.66,5.45
3036,20191009,600027.SH,3.56,3.92,3.2
3037,20191009,600028.SH,5.0,5.5,4.5
3038,20191009,600029.SH,6.53,7.18,5.88
3039,20191009,600030.SH,22.33,24.56,20.1
3040,20191009,600031.SH,14.55,16.01,13.1
3041,20191009,600033.SH,3.06,3.37,2.75
3042,20191009,600035.SH,3.36,3.7,3.02
3043,20191009,600036.SH,34.81,38.29,31.33
3044,20191009,600037.SH,9.4,10.34,8.46
3045,20191009,600038.SH,43.89,48.28,39.5
3046,20191009,600039.SH,3.27,3.6,2.94
3047,20191009,600048.SH,15.11,16.62,13.6
3048,20191009,600050.SH,6.03,6.63,5.43
3049,20191009,600051.SH,5.87,6.46,5.28
3050,20191009,600052.SH,5.23,5.75,4.71
3051,20191009,600053.SH,21.13,23.24,19.02
3052,20191009,600054.SH,8.93,9.82,8.04
3053,20191009,600055.SH,9.65,10.62,8.69
3054,20191009,600056.SH,13.02,14.32,11.72
3055,20191009,600057.SH,4.17,4.59,3.75
3056,20191009,600058.SH,7.68,8.45,6.91
3057,20191009,600059.SH,8.21,9.03,7.39
3058,20191009,600060.SH,8.38,9.22,7.54
3059,20191009,600061.SH,12.45,13.7,11.21
3060,20191009,600062.SH,12.29,13.52,11.06
3061,20191009,600063.SH,3.35,3.69,3.02
3062,20191009,600064.SH,9.1,10.01,8.19
3063,20191009,600066.SH,13.7,15.07,12.33
3064,20191009,600067.SH,4.04,4.44,3.64
3065,20191009,600068.SH,5.88,6.47,5.29
3066,20191009,600069.SH,2.7,2.97,2.43
3067,20191009,600070.SH,8.67,9.54,7.8
3068,20191009,600071.SH,10.74,11.81,9.67
3069,20191009,600072.SH,14.8,16.28,13.32
3070,20191009,600073.SH,8.69,9.56,7.82
3071,20191009,600074.SH,,1.09,0.99
3072,20191009,600075.SH,4.63,5.09,4.17
3073,20191009,600076.SH,4.18,4.6,3.76
3074,20191009,600077.SH,2.41,2.65,2.17
3075,20191009,600078.SH,5.05,5.56,4.55
3076,20191009,600079.SH,12.22,13.44,11.0
3077,20191009,600080.SH,6.28,6.91,5.65
3078,20191009,600081.SH,10.78,11.86,9.7
3079,20191009,600082.SH,4.04,4.44,3.64
3080,20191009,600083.SH,19.45,21.4,17.51
3081,20191009,600084.SH,2.47,2.59,2.35
3082,20191009,600085.SH,26.93,29.62,24.24
3083,20191009,600086.SH,2.9,3.19,2.61
3084,20191009,600088.SH,13.13,14.44,11.82
3085,20191009,600089.SH,6.52,7.17,5.87
3086,20191009,600090.SH,4.34,4.77,3.91
3087,20191009,600091.SH,3.87,4.06,3.68
3088,20191009,600093.SH,11.25,12.38,10.13
3089,20191009,600094.SH,7.34,8.07,6.61
3090,20191009,600095.SH,8.86,9.75,7.97
3091,20191009,600096.SH,5.15,5.67,4.64
3092,20191009,600097.SH,10.13,11.14,9.12
3093,20191009,600098.SH,6.22,6.84,5.6
3094,20191009,600099.SH,6.76,7.44,6.08
3095,20191009,600100.SH,8.24,9.06,7.42
3096,20191009,600101.SH,6.4,7.04,5.76
3097,20191009,600103.SH,2.08,2.29,1.87
3098,20191009,600104.SH,23.7,26.07,21.33
3099,20191009,600105.SH,3.96,4.36,3.56
3100,20191009,600106.SH,2.97,3.27,2.67
3101,20191009,600107.SH,6.78,7.46,6.1
3102,20191009,600108.SH,3.01,3.31,2.71
3103,20191009,600109.SH,8.7,9.57,7.83
3104,20191009,600110.SH,4.17,4.59,3.75
3105,20191009,600111.SH,10.93,12.02,9.84
3106,20191009,600112.SH,2.31,2.43,2.19
3107,20191009,600113.SH,7.07,7.78,6.36
3108,20191009,600114.SH,6.82,7.5,6.14
3109,20191009,600115.SH,5.14,5.65,4.63
3110,20191009,600116.SH,7.15,7.87,6.44
3111,20191009,600117.SH,3.34,3.67,3.01
3112,20191009,600118.SH,21.59,23.75,19.43
3113,20191009,600119.SH,5.4,5.67,5.13
3114,20191009,600120.SH,11.64,12.8,10.48
3115,20191009,600121.SH,2.36,2.6,2.12
3116,20191009,600122.SH,2.89,3.18,2.6
3117,20191009,600123.SH,6.52,7.17,5.87
3118,20191009,600125.SH,5.91,6.5,5.32
3119,20191009,600126.SH,4.12,4.53,3.71
3120,20191009,600127.SH,4.38,4.82,3.94
3121,20191009,600128.SH,7.1,7.81,6.39
3122,20191009,600129.SH,11.74,12.91,10.57
3123,20191009,600130.SH,3.69,4.06,3.32
3124,20191009,600131.SH,20.06,22.07,18.05
3125,20191009,600132.SH,41.1,45.21,36.99
3126,20191009,600133.SH,5.25,5.78,4.73
3127,20191009,600135.SH,6.93,7.62,6.24
3128,20191009,600136.SH,11.64,12.8,10.48
3129,20191009,600137.SH,14.75,16.23,13.28
3130,20191009,600138.SH,11.76,12.94,10.58
3131,20191009,600139.SH,3.67,4.04,3.3
3132,20191009,600141.SH,10.46,11.51,9.41
3133,20191009,600143.SH,6.5,7.15,5.85
3134,20191009,600145.SH,,1.96,1.78
3135,20191009,600146.SH,20.94,23.03,18.85
3136,20191009,600148.SH,14.11,15.52,12.7
3137,20191009,600149.SH,5.49,5.76,5.22
3138,20191009,600150.SH,21.46,23.61,19.31
3139,20191009,600151.SH,4.99,5.49,4.49
3140,20191009,600152.SH,5.98,6.58,5.38
3141,20191009,600153.SH,8.56,9.42,7.7
3142,20191009,600155.SH,13.12,14.43,11.81
3143,20191009,600156.SH,4.22,4.64,3.8
3144,20191009,600157.SH,1.46,1.61,1.31
3145,20191009,600158.SH,10.01,11.01,9.01
3146,20191009,600159.SH,2.47,2.72,2.22
3147,20191009,600160.SH,7.1,7.81,6.39
3148,20191009,600161.SH,28.99,31.89,26.09
3149,20191009,600162.SH,2.32,2.55,2.09
3150,20191009,600163.SH,3.54,3.89,3.19
3151,20191009,600165.SH,3.92,4.31,3.53
3152,20191009,600166.SH,1.99,2.19,1.79
3153,20191009,600167.SH,11.21,12.33,10.09
3154,20191009,600168.SH,6.74,7.41,6.07
3155,20191009,600169.SH,2.37,2.61,2.13
3156,20191009,600170.SH,3.36,3.7,3.02
3157,20191009,600171.SH,15.16,16.68,13.64
3158,20191009,600172.SH,3.05,3.36,2.75
3159,20191009,600173.SH,5.22,5.74,4.7
3160,20191009,600175.SH,1.99,2.19,1.79
3161,20191009,600176.SH,8.35,9.19,7.52
3162,20191009,600177.SH,6.4,7.04,5.76
3163,20191009,600178.SH,4.78,5.26,4.3
3164,20191009,600179.SH,4.53,4.76,4.3
3165,20191009,600180.SH,7.64,8.4,6.88
3166,20191009,600182.SH,16.42,17.24,15.6
3167,20191009,600183.SH,24.92,27.41,22.43
3168,20191009,600184.SH,11.4,12.54,10.26
3169,20191009,600185.SH,5.36,5.9,4.82
3170,20191009,600186.SH,1.7,1.79,1.62
3171,20191009,600187.SH,2.67,2.94,2.4
3172,20191009,600188.SH,10.68,11.75,9.61
3173,20191009,600189.SH,3.72,4.09,3.35
3174,20191009,600190.SH,3.03,3.33,2.73
3175,20191009,600191.SH,5.25,5.78,4.73
3176,20191009,600192.SH,5.11,5.62,4.6
3177,20191009,600193.SH,3.37,3.54,3.2
3178,20191009,600195.SH,14.46,15.91,13.01
3179,20191009,600196.SH,25.37,27.91,22.83
3180,20191009,600197.SH,16.2,17.82,14.58
3181,20191009,600198.SH,10.55,11.61,9.5
3182,20191009,600199.SH,6.42,7.06,5.78
3183,20191009,600200.SH,5.05,5.56,4.55
3184,20191009,600201.SH,18.55,20.41,16.7
3185,20191009,600202.SH,4.72,5.19,4.25
3186,20191009,600203.SH,6.34,6.97,5.71
3187,20191009,600206.SH,10.93,12.02,9.84
3188,20191009,600207.SH,4.83,5.31,4.35
3189,20191009,600208.SH,2.92,3.21,2.63
3190,20191009,600209.SH,2.87,3.01,2.73
3191,20191009,600210.SH,3.42,3.76,3.08
3192,20191009,600211.SH,38.38,42.22,34.54
3193,20191009,600212.SH,5.21,5.73,4.69
3194,20191009,600213.SH,9.4,10.34,8.46
3195,20191009,600215.SH,6.62,7.28,5.96
3196,20191009,600216.SH,11.53,12.68,10.38
3197,20191009,600217.SH,5.16,5.68,4.64
3198,20191009,600218.SH,11.12,12.23,10.01
3199,20191009,600219.SH,2.11,2.32,1.9
3200,20191009,600220.SH,2.15,2.37,1.94
3201,20191009,600221.SH,1.8,1.98,1.62
3202,20191009,600222.SH,4.81,5.29,4.33
3203,20191009,600223.SH,3.8,4.18,3.42
3204,20191009,600225.SH,3.25,3.58,2.93
3205,20191009,600226.SH,3.05,3.36,2.75
3206,20191009,600227.SH,2.52,2.77,2.27
3207,20191009,600228.SH,7.63,8.01,7.25
3208,20191009,600229.SH,6.94,7.63,6.25
3209,20191009,600230.SH,11.41,12.55,10.27
3210,20191009,600231.SH,2.73,3.0,2.46
3211,20191009,600232.SH,5.96,6.56,5.36
3212,20191009,600233.SH,11.64,12.8,10.48
3213,20191009,600234.SH,8.51,8.94,8.08
3214,20191009,600235.SH,4.56,5.02,4.1
3215,20191009,600236.SH,4.57,5.03,4.11
3216,20191009,600237.SH,3.77,4.15,3.39
3217,20191009,600238.SH,7.61,7.99,7.23
3218,20191009,600239.SH,2.95,3.25,2.66
3219,20191009,600240.SH,0.91,0.96,0.86
3220,20191009,600241.SH,5.2,5.72,4.68
3221,20191009,600242.SH,8.84,9.72,7.96
3222,20191009,600243.SH,4.19,4.61,3.77
3223,20191009,600246.SH,3.76,4.14,3.38
3224,20191009,600247.SH,3.89,4.08,3.7
3225,20191009,600248.SH,4.27,4.7,3.84
3226,20191009,600249.SH,4.04,4.44,3.64
3227,20191009,600250.SH,6.69,7.36,6.02
3228,20191009,600251.SH,5.23,5.75,4.71
3229,20191009,600252.SH,2.88,3.17,2.59
3230,20191009,600255.SH,1.6,1.76,1.44
3231,20191009,600256.SH,3.31,3.64,2.98
3232,20191009,600257.SH,4.13,4.54,3.72
3233,20191009,600258.SH,16.58,18.24,14.92
3234,20191009,600259.SH,32.75,36.03,29.48
3235,20191009,600260.SH,14.56,16.02,13.1
3236,20191009,600261.SH,4.27,4.7,3.84
3237,20191009,600262.SH,19.25,21.18,17.33
3238,20191009,600265.SH,26.22,27.53,24.91
3239,20191009,600266.SH,7.1,7.81,6.39
3240,20191009,600267.SH,9.7,10.67,8.73
3241,20191009,600268.SH,4.93,5.42,4.44
3242,20191009,600269.SH,4.11,4.52,3.7
3243,20191009,600271.SH,20.82,22.9,18.74
3244,20191009,600272.SH,7.71,8.48,6.94
3245,20191009,600273.SH,10.63,11.69,9.57
3246,20191009,600275.SH,2.23,2.34,2.12
3247,20191009,600276.SH,80.35,88.39,72.32
3248,20191009,600277.SH,4.34,4.77,3.91
3249,20191009,600278.SH,11.9,13.09,10.71
3250,20191009,600279.SH,4.13,4.54,3.72
3251,20191009,600280.SH,3.12,3.43,2.81
3252,20191009,600281.SH,4.44,4.88,4.0
3253,20191009,600282.SH,3.11,3.42,2.8
3254,20191009,600283.SH,9.12,10.03,8.21
3255,20191009,600284.SH,6.16,6.78,5.54
3256,20191009,600285.SH,8.35,9.19,7.52
3257,20191009,600287.SH,5.96,6.56,5.36
3258,20191009,600288.SH,10.78,11.86,9.7
3259,20191009,600289.SH,2.57,2.7,2.44
3260,20191009,600290.SH,3.97,4.37,3.57
3261,20191009,600291.SH,8.74,9.61,7.87
3262,20191009,600292.SH,5.5,6.05,4.95
3263,20191009,600293.SH,3.6,3.96,3.24
3264,20191009,600295.SH,7.85,8.64,7.07
3265,20191009,600297.SH,3.74,4.11,3.37
3266,20191009,600298.SH,27.42,30.16,24.68
3267,20191009,600299.SH,10.4,11.44,9.36
3268,20191009,600300.SH,3.07,3.38,2.76
3269,20191009,600301.SH,6.34,6.66,6.02
3270,20191009,600302.SH,4.54,4.99,4.09
3271,20191009,600303.SH,3.57,3.93,3.21
3272,20191009,600305.SH,13.36,14.7,12.02
3273,20191009,600306.SH,5.75,6.33,5.18
3274,20191009,600307.SH,1.88,2.07,1.69
3275,20191009,600308.SH,4.17,4.59,3.75
3276,20191009,600309.SH,44.45,48.9,40.01
3277,20191009,600310.SH,4.29,4.72,3.86
3278,20191009,600311.SH,3.65,4.02,3.29
3279,20191009,600312.SH,7.03,7.73,6.33
3280,20191009,600313.SH,2.96,3.26,2.66
3281,20191009,600315.SH,34.73,38.2,31.26
3282,20191009,600316.SH,14.18,15.6,12.76
3283,20191009,600317.SH,2.58,2.84,2.32
3284,20191009,600318.SH,7.22,7.94,6.5
3285,20191009,600319.SH,4.83,5.31,4.35
3286,20191009,600320.SH,3.39,3.73,3.05
3287,20191009,600321.SH,1.86,1.95,1.77
3288,20191009,600322.SH,3.14,3.45,2.83
3289,20191009,600323.SH,17.85,19.64,16.07
3290,20191009,600325.SH,7.16,7.88,6.44
3291,20191009,600326.SH,7.15,7.87,6.44
3292,20191009,600327.SH,3.43,3.77,3.09
3293,20191009,600328.SH,7.84,8.62,7.06
3294,20191009,600329.SH,13.93,15.32,12.54
3295,20191009,600330.SH,6.67,7.34,6.0
3296,20191009,600331.SH,2.5,2.75,2.25
3297,20191009,600332.SH,35.04,38.54,31.54
3298,20191009,600333.SH,5.84,6.42,5.26
3299,20191009,600335.SH,6.42,7.06,5.78
3300,20191009,600336.SH,4.24,4.66,3.82
3301,20191009,600337.SH,3.86,4.25,3.47
3302,20191009,600338.SH,11.77,12.95,10.59
3303,20191009,600339.SH,3.72,4.09,3.35
3304,20191009,600340.SH,27.71,30.48,24.94
3305,20191009,600343.SH,9.37,10.31,8.43
3306,20191009,600345.SH,23.19,25.51,20.87
3307,20191009,600346.SH,14.94,16.43,13.45
3308,20191009,600348.SH,5.19,5.71,4.67
3309,20191009,600350.SH,4.39,4.83,3.95
3310,20191009,600351.SH,5.76,6.34,5.18
3311,20191009,600352.SH,14.04,15.44,12.64
3312,20191009,600353.SH,5.3,5.83,4.77
3313,20191009,600354.SH,5.5,6.05,4.95
3314,20191009,600355.SH,3.39,3.73,3.05
3315,20191009,600356.SH,8.01,8.81,7.21
3316,20191009,600358.SH,3.78,4.16,3.4
3317,20191009,600359.SH,6.08,6.69,5.47
3318,20191009,600360.SH,5.83,6.41,5.25
3319,20191009,600361.SH,3.66,4.03,3.29
3320,20191009,600362.SH,14.36,15.8,12.92
3321,20191009,600363.SH,12.51,13.76,11.26
3322,20191009,600365.SH,4.46,4.91,4.01
3323,20191009,600366.SH,6.68,7.35,6.01
3324,20191009,600367.SH,7.5,8.25,6.75
3325,20191009,600368.SH,4.71,5.18,4.24
3326,20191009,600369.SH,4.49,4.94,4.04
3327,20191009,600370.SH,2.93,3.22,2.64
3328,20191009,600371.SH,12.66,13.93,11.39
3329,20191009,600372.SH,14.06,15.47,12.65
3330,20191009,600373.SH,12.78,14.06,11.5
3331,20191009,600375.SH,4.66,5.13,4.19
3332,20191009,600376.SH,8.46,9.31,7.61
3333,20191009,600377.SH,10.38,11.42,9.34
3334,20191009,600378.SH,17.72,19.49,15.95
3335,20191009,600379.SH,5.83,6.41,5.25
3336,20191009,600380.SH,10.24,11.26,9.22
3337,20191009,600381.SH,5.31,5.84,4.78
3338,20191009,600382.SH,6.77,7.45,6.09
3339,20191009,600383.SH,12.08,13.29,10.87
3340,20191009,600385.SH,7.31,7.68,6.94
3341,20191009,600386.SH,3.91,4.3,3.52
3342,20191009,600387.SH,8.27,9.1,7.44
3343,20191009,600388.SH,10.28,11.31,9.25
3344,20191009,600389.SH,21.79,23.97,19.61
3345,20191009,600390.SH,7.33,8.06,6.6
3346,20191009,600391.SH,15.09,16.6,13.58
3347,20191009,600392.SH,9.21,10.13,8.29
3348,20191009,600393.SH,2.38,2.62,2.14
3349,20191009,600395.SH,5.16,5.68,4.64
3350,20191009,600396.SH,1.77,1.86,1.68
3351,20191009,600397.SH,2.3,2.53,2.07
3352,20191009,600398.SH,8.2,9.02,7.38
3353,20191009,600399.SH,2.9,3.05,2.76
3354,20191009,600400.SH,3.41,3.75,3.07
3355,20191009,600403.SH,3.44,3.78,3.1
3356,20191009,600405.SH,4.49,4.94,4.04
3357,20191009,600406.SH,20.54,22.59,18.49
3358,20191009,600408.SH,2.26,2.37,2.15
3359,20191009,600409.SH,5.18,5.7,4.66
3360,20191009,600410.SH,11.04,12.14,9.94
3361,20191009,600415.SH,3.76,4.14,3.38
3362,20191009,600416.SH,6.8,7.48,6.12
3363,20191009,600418.SH,5.2,5.72,4.68
3364,20191009,600419.SH,13.6,14.96,12.24
3365,20191009,600420.SH,8.29,9.12,7.46
3366,20191009,600421.SH,7.85,8.24,7.46
3367,20191009,600422.SH,11.14,12.25,10.03
3368,20191009,600423.SH,3.59,3.77,3.41
3369,20191009,600425.SH,3.72,4.09,3.35
3370,20191009,600426.SH,16.4,18.04,14.76
3371,20191009,600428.SH,3.55,3.91,3.2
3372,20191009,600429.SH,5.52,6.07,4.97
3373,20191009,600433.SH,3.2,3.52,2.88
3374,20191009,600435.SH,8.36,9.2,7.52
3375,20191009,600436.SH,104.3,114.73,93.87
3376,20191009,600438.SH,12.73,14.0,11.46
3377,20191009,600439.SH,3.21,3.53,2.89
3378,20191009,600444.SH,11.04,12.14,9.94
3379,20191009,600446.SH,21.07,23.18,18.96
3380,20191009,600448.SH,6.15,6.77,5.54
3381,20191009,600449.SH,9.0,9.9,8.1
